a,0.0,0.0,0.19102657781849094,-0.16729892872482433,0.3535860361749185,-0.462194554692777,0.45680801522704223,-0.7549037884039943,0.5525267462355665,-0.8920241593849302,0.22629338076338382,-0.7601749755394247,0.1992862769489598,-1.0,0.205999702374057,-0.7151644873437687,0.21667311225844624,-0.5884064893148722,0.09615309557713592,-0.7346039168999852,0.06729915149873375,-0.9284382479634009,0.10135571290324305,-0.5839896846768976,0.12068255252563237,-0.5244361592352261,-0.02651045166073494,-0.6815726768691176,-0.04897530684878285,-0.8636561297577824,-0.00614873811946741,-0.5478571823199496,0.019076709076878386,-0.46031879837535444,-0.1496818231638529,-0.6101545694493207,-0.1658298907338529,-0.7379187926723424,-0.11169507331043811,-0.512495299470511,-0.07968551452753218,-0.42280046408260813
a,0.0,0.0,0.19077628195072838,-0.16808156344085906,0.35243053603681496,-0.4602123746049184,0.45456097422562575,-0.7530366698913857,0.549901924463054,-0.890191446945877,0.2259276376265283,-0.7551212267709141,0.20062978833743875,-1.0,0.20594321335843868,-0.7194283877707662,0.21542905359404482,-0.5878134531279864,0.0967273608039419,-0.7312772225086458,0.06788205291287423,-0.9267066160633837,0.10071699137820422,-0.5851394525901168,0.11946394980074378,-0.5198718178653002,-0.0247896928200837,-0.6788643849504309,-0.04786285182585661,-0.8626515970389691,-0.004830966368161548,-0.5465697073786104,0.020583593836021877,-0.45251677094804776,-0.147571694676394,-0.6059764554466789,-0.16449140898806106,-0.7377220206549766,-0.10864907294235891,-0.5117124043180183,-0.0753507930363915,-0.41641812060092204
a,0.0,0.0,0.19002951233582943,-0.16502038269112268,0.3499415372213471,-0.4600465486816418,0.4525494532843584,-0.7503940844190196,0.5478865274494114,-0.8881949048721394,0.223475545862529,-0.7517008206496484,0.19828849087687647,-1.0,0.20236958499064972,-0.7177698082470886,0.21177378902230795,-0.5836899879956785,0.09435883094810199,-0.7261644361568949,0.06499411486307945,-0.9254676173646199,0.09690231244431319,-0.5838227341016885,0.11619297478306374,-0.5166203305931892,-0.02752920637660124,-0.6744847512600607,-0.05076513479804279,-0.8615374143023835,-0.008182131409354509,-0.5455479046393424,0.018309158534404377,-0.45070590377140085,-0.14994972442229984,-0.6041984573937705,-0.16681059033426113,-0.7361155702249234,-0.11218164830643304,-0.5094170230533356,-0.07868353471257074,-0.41233816990108
a,0.0,0.0,0.19019133890803755,-0.16294419824753875,0.3538604502667853,-0.45889825444954113,0.45600458595727406,-0.7526795509713979,0.5523144578772932,-0.8894244751398716,0.22540474015428338,-0.7548746267453345,0.19898298001917744,-1.0,0.20415329500724194,-0.7158547567833726,0.21506901431973346,-0.5842808674769568,0.0948225222657026,-0.7286328801006672,0.06569385594745496,-0.9271798864326788,0.09885777593490036,-0.5822434441075434,0.11836141201844029,-0.5156592390068042,-0.0279578137642787,-0.6763808263001644,-0.051366023891178086,-0.8618750773864543,-0.0081467015013692,-0.5437960539387185,0.018220978099993377,-0.4488441343227281,-0.15112180888857216,-0.6059733704212414,-0.16865218037234764,-0.734524868766971,-0.11295056913237907,-0.5060536003777899,-0.07922654218605575,-0.4110122364181374
a,0.0,0.0,0.1891118022871505,-0.15452652114785684,0.35280317993124183,-0.46173732318121646,0.4531852381067561,-0.7556134537329824,0.5499764079166872,-0.8942007879430917,0.2212173424736561,-0.7581800630108986,0.19265539818274172,-1.0,0.19943130804834808,-0.7169906682209403,0.2123120981719475,-0.5855033417003701,0.08914337271845421,-0.7279229905303146,0.05943395426060028,-0.924980604672135,0.09382690667174008,-0.5810208458709522,0.11367737943398494,-0.5142368385236519,-0.03398943211851854,-0.6747216693736492,-0.059155208471344915,-0.8602836031952381,-0.013538033615198862,-0.5401980579762361,0.013150894206744628,-0.44858730893932375,-0.15823731036531807,-0.6047522795151041,-0.17443868170254337,-0.7299977220191936,-0.11871894626600679,-0.501318773991452,-0.08599718248792328,-0.40857228365229276
a,0.0,0.0,0.187650628038535,-0.1595239374755932,0.35169000315273197,-0.46234867782303857,0.45069013033680494,-0.7589825990692275,0.5471962405462825,-0.8969307437939547,0.22029819738968126,-0.7566230658168621,0.1933451605564572,-1.0,0.20073240560613062,-0.7172067511455523,0.21232294991813644,-0.5861254715662987,0.08950294762524048,-0.7262285802316542,0.06084130025114376,-0.9239693611776887,0.09547047806880837,-0.5799507743897852,0.11397840289048197,-0.5166372889371352,-0.03228901326655274,-0.6728300784958603,-0.056117934566481446,-0.8586307828448391,-0.01189491281621364,-0.5398860000788183,0.013006676268168513,-0.4498609931822172,-0.1557024143477965,-0.603635673162011,-0.17199417908950534,-0.7280673753148253,-0.11678395366917094,-0.5006393238823028,-0.0845615105168689,-0.41011668690863884
a,0.0,0.0,0.1870807169392497,-0.16906213666148293,0.3460123647921387,-0.4680454755781219,0.4490461600236033,-0.7629678069810228,0.5457427696192543,-0.901271281224146,0.22006003658938159,-0.7593233176322931,0.1944366328707217,-1.0,0.2006895783765888,-0.7189406774672413,0.2106858805515093,-0.5864288570919932,0.09097303013665006,-0.7330252347574865,0.061544059594741206,-0.9264899844773402,0.09572646565339481,-0.584120793478699,0.11522201310096793,-0.5192941560093315,-0.030540302547378717,-0.6785198639029125,-0.05408566414044386,-0.8587218546991989,-0.009829694908917198,-0.5429987666781186,0.015454719213242674,-0.4531104006815557,-0.15349741250353638,-0.6062222997582233,-0.16926258045400658,-0.7315619805786587,-0.11348949375294104,-0.5057029988237598,-0.08098549089742807,-0.41522901007099894
a,0.0,0.0,0.18820256711351288,-0.16492817101998686,0.34733668488826225,-0.4650519888506828,0.4495885502781438,-0.759266611422302,0.5478379810838631,-0.896941292568181,0.22064887255439256,-0.7534620258068063,0.1952933515037547,-1.0,0.20067539270567308,-0.7186311203335798,0.21139980020629165,-0.5829647301267562,0.09127548431944286,-0.7279144228850197,0.061962782173802675,-0.9247504988594692,0.09451561629182735,-0.5827719341966069,0.11453051156257889,-0.5150086276178741,-0.030560676449512995,-0.6748180666923966,-0.053628218576316306,-0.8592868192920177,-0.010889533644496444,-0.5429240501854947,0.015055086081597665,-0.4499119743767068,-0.1536046791750762,-0.6035606909092077,-0.16956898550781555,-0.731705540633706,-0.11460256457860343,-0.505038043278402,-0.08164193582823168,-0.4109352423462693
a,0.0,0.0,0.18660573954501455,-0.16126149952670615,0.3482879051381991,-0.4662930183146465,0.44829462831517186,-0.7623578671411182,0.5460195230373444,-0.8990045245645296,0.21908692132814359,-0.7567559914192671,0.19330215738289427,-1.0,0.20018170387566664,-0.7176344034315808,0.21091109288581017,-0.5858845341105504,0.08941856540760708,-0.7273515758503483,0.061490354689883446,-0.923663891018637,0.0956649756318228,-0.581460416516397,0.11289300531353602,-0.5165481873691541,-0.03208656246187602,-0.6732767517883206,-0.05424330420550303,-0.8587466751441031,-0.010566073691362542,-0.5406458346134084,0.012454663079784965,-0.44927509904441837,-0.15557976938167253,-0.6029569511861732,-0.16988513162733831,-0.7296135909690369,-0.11493576026664744,-0.502987672988234,-0.08433030033455598,-0.41157561882168975
a,0.0,0.0,0.18722259247367243,-0.1476231205991418,0.3520643392090889,-0.460116184005677,0.45070719525982206,-0.7603511962419628,0.5471887571873002,-0.8982313373032683,0.22130764118047555,-0.7579985555696461,0.19347924238458722,-1.0,0.1992248103847887,-0.7160588097210343,0.20979190669303696,-0.5834466122891703,0.08972448795123833,-0.7274178244144706,0.060693821237803064,-0.9235347711081551,0.0953068605045433,-0.5765759445684112,0.11341404515148981,-0.5110545690677848,-0.032098169998480024,-0.6743061382893664,-0.05694965719512491,-0.8556567975917766,-0.01272519757486799,-0.5353296332172213,0.010981178334983726,-0.44749063953368107,-0.15619428802444918,-0.6052280104365939,-0.1718184532723183,-0.7279448706083607,-0.11792654091308505,-0.4986042269824267,-0.08733823234462705,-0.4100356430728052
